ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000115598.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270763.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272841.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198788.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251364.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2363|0.00000
ENSG00000131171.8	0.9824|0.80713	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.7265|33.19489	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134287.5	1.1173|2.46226	0.0205|0.06482	1.2169|2.29561	NaN|0.00000	0.5324|0.98932	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228044.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000260874.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.2169|3.23453	NaN|1.02200
ENSG00000186889.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255367.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	0.7657|1.84946
ENSG00000229007.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115085.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112425.9	NaN|0.12175	NaN|0.00000	2.0104|2.10014	NaN|0.00000	-0.1994|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179698.9	0.8209|0.70575	NaN|0.00000	NaN|0.00000	NaN|0.00000	3.0649|4.04368	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185361.4	NaN|0.00000	NaN|0.00000	NaN|0.04390	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179455.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.8055|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000206875.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239650.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235558.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000109674.3	1.1794|4.83215	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1504|17.29367	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000200320.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7365|0.00000	NaN|0.00000
ENSG00000230109.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171
ENSG00000203805.6	NaN|0.42406	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3579|0.52874	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169733.7	1.1750|3.54124	NaN|1.14410	NaN|0.05167	NaN|0.00000	1.4040|2.56487	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197442.8	2.0525|6.05931	NaN|0.42406	NaN|0.00000	NaN|0.00000	0.5669|4.34152	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228040.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258101.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.8156|0.00000
ENSG00000111321.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000151376.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.8055|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000233993.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000162981.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42406
ENSG00000110844.9	0.9205|2.16330	1.4799|1.19259	NaN|0.00000	NaN|0.00000	0.6671|10.00190	NaN|0.00000	NaN|0.42406	NaN|0.00000
ENSG00000260682.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.02200	NaN|0.00000
ENSG00000259460.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227447.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197576.9	0.5470|0.66037	NaN|0.42406	1.7382|5.27127	NaN|0.00000	NaN|0.29638	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000202252.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.1616|400.00000	NaN|0.00000
ENSG00000180902.12	0.9980|2.45639	NaN|0.00000	1.5954|2.10014	NaN|0.00000	0.9043|5.17593	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243836.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263212.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.39597	0.4112|1.30648
ENSG00000259473.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273186.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.12175	NaN|0.00000
ENSG00000110063.4	-2.4270|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5730|0.68550	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000268388.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3424|8.83428	0.9631|9.19372
ENSG00000162068.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000064042.13	0.9456|1.23844	NaN|0.00000	NaN|0.34171	NaN|0.00000	0.5337|1.91804	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000125650.4	NaN|0.00000	NaN|0.42406	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168546.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.4270|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234497.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231040.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255411.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164091.7	0.9824|2.14445	0.8949|0.75308	1.1100|3.14655	NaN|0.00000	0.3034|0.56064	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000266840.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223445.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000099783.7	0.7245|7.32901	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3346|1.64254	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000269028.2	NaN|0.00000	-1.5825|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267321.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14410	2.1580|17.67832
ENSG00000267077.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171
ENSG00000260136.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.12175
ENSG00000244239.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000214772.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264548.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000
ENSG00000108370.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.8113|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116459.6	1.0469|2.70353	NaN|0.00000	NaN|0.56703	NaN|0.00000	0.2653|0.36242	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232461.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.1051|0.00000
ENSG00000228544.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7529|0.91304	0.3100|0.26228
ENSG00000271899.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	4.8178|21.53609	NaN|0.00000
ENSG00000272447.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3544|0.91325	NaN|0.00000
ENSG00000214534.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000
ENSG00000009790.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000170209.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000104946.6	0.3804|0.49072	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2796|2.83437	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100897.13	1.0826|2.01320	3.3544|0.91325	NaN|0.34171	NaN|0.00000	1.3804|1.94916	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270574.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.9494|1.16894	NaN|0.00000
ENSG00000105672.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229941.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000129151.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000149177.8	0.6111|0.56269	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.9866|9.53330	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000183943.5	NaN|0.05167	NaN|0.00000	1.5730|2.57795	NaN|0.00000	-0.3919|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000233597.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3310|0.24036	NaN|0.00000
ENSG00000228295.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000212447.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	5.5388|25.21537	NaN|0.00000
ENSG00000159714.6	3.1429|2.52625	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0347|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196391.6	0.5324|0.55321	NaN|0.00000	NaN|0.29638	NaN|0.00000	-1.2426|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000103051.14	0.9869|3.26008	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2414|0.47829	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228481.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000174485.10	0.9470|5.08070	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.0205|29.20451	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250421.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2567|13.44104
ENSG00000165238.12	-0.0048|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000	1.6650|400.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000170917.9	NaN|1.14410	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.9274|1.77510	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215049.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000108839.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236933.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204710.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000159648.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000122033.10	0.9247|1.90553	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.5064|4.02605	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223837.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152726.14	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000269391.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000147081.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000119682.12	0.9591|2.71330	NaN|0.42406	1.0205|1.15715	NaN|0.00000	0.4949|1.40614	NaN|0.00000	NaN|0.00000	0.3544|0.25406
ENSG00000144214.5	NaN|0.12175	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1051|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237260.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000085978.17	1.1750|3.54124	NaN|0.00000	NaN|0.56703	NaN|0.00000	1.5768|58.71844	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152518.5	0.5730|1.47915	NaN|1.02200	1.3279|1.79789	NaN|0.00000	NaN|1.14410	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231574.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215251.3	1.8491|5.74975	NaN|1.02200	NaN|0.00000	NaN|0.00000	-1.6076|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259439.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.12175
ENSG00000228998.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.9824|0.80713	NaN|0.00000
ENSG00000187626.7	1.0649|0.94313	NaN|0.00000	NaN|1.14410	NaN|0.00000	NaN|1.02200	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000230239.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164062.8	0.6483|1.36346	NaN|0.00000	NaN|0.42406	NaN|0.00000	0.9494|1.16894	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228914.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000119041.6	1.0588|7.38081	NaN|0.00000	0.8425|0.99757	NaN|0.00000	0.3950|1.03338	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000010318.15	1.6605|1.52930	0.3606|0.33394	NaN|0.00000	NaN|0.00000	0.6914|0.90928	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000139725.3	1.0324|0.57010	1.3279|1.79789	NaN|0.00000	NaN|0.00000	0.6028|1.05254	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000099308.6	1.0525|2.64168	NaN|0.00000	NaN|0.42406	NaN|0.00000	0.0292|0.00489	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000181773.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248109.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198673.6	NaN|0.00000	NaN|0.12175	NaN|0.00000	NaN|0.00000	1.3450|34.26431	NaN|0.00000	NaN|0.00000	NaN|0.42406
ENSG00000100023.13	0.6319|2.32621	NaN|0.00000	1.6028|3.90361	NaN|0.00000	0.6663|2.20912	NaN|0.00000	NaN|0.12175	1.0966|3.26638
ENSG00000153363.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0311|0.00000	1.1284|7.96545
ENSG00000174137.8	NaN|0.34171	NaN|0.42406	NaN|0.00000	NaN|0.00000	0.3689|0.54231	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000155886.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5687|1.26085	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226740.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000269107.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14410	0.2806|0.54624
ENSG00000227373.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7694|0.38525
ENSG00000196337.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204928.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257303.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.2205|0.00000
ENSG00000179407.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239263.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.0104|2.10014	NaN|0.00000
ENSG00000246130.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000135597.14	0.6940|2.09613	-1.4270|0.00000	1.7694|0.91325	NaN|0.00000	0.2702|1.29739	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223509.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7880|0.46965	NaN|0.00000
ENSG00000159921.10	1.3355|1.31430	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5151|1.30872	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172340.10	1.1276|2.40105	NaN|0.00000	NaN|1.14410	NaN|0.00000	0.6550|11.88293	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235537.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259575.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000077782.15	0.4522|1.29653	-0.3681|0.00000	0.9729|0.88197	NaN|0.00000	0.8079|5.74468	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249948.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.1925|0.00000
ENSG00000258890.2	0.7500|8.66246	NaN|0.12175	3.8018|3.23453	NaN|0.00000	0.8474|11.81378	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000271917.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000
ENSG00000228510.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.0966|2.60031	NaN|0.00000
ENSG00000015133.14	0.5915|0.99017	NaN|0.00000	NaN|1.39597	NaN|0.00000	0.1926|0.25590	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000120519.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4923|4.21864	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261197.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42406
ENSG00000164086.8	1.1173|1.15324	NaN|0.00000	0.3804|0.17781	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143556.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000266554.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179611.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000
ENSG00000188277.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137634.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235237.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232736.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264355.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000118193.7	1.1619|13.74081	NaN|0.34171	1.1429|1.08371	NaN|0.00000	0.5609|2.00780	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115541.6	NaN|0.00000	NaN|0.00000	NaN|0.12175	NaN|0.00000	0.5470|0.23641	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259488.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1755|0.00000
ENSG00000233427.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000127948.9	0.1107|0.07129	NaN|0.42406	NaN|0.00000	NaN|0.00000	-0.5851|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000147145.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204188.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000136810.8	0.1091|0.05161	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0674|0.06834	NaN|0.00000	NaN|0.00000	NaN|0.00000
