ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000258402.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106701.7	1.8145|4.82481	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2295|12.23448	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229609.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261147.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.4401|4.54811	0.0660|0.01561
ENSG00000238329.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173482.12	0.1916|0.10598	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8596|12.66583	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000230082.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000131018.18	0.9207|8.66734	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2068|0.63688	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000181019.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228089.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.30545	NaN|0.00000
ENSG00000228718.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270906.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264151.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.4485|0.00000
ENSG00000205035.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.8933|0.00000
ENSG00000272533.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1563|0.00000	NaN|0.00000
ENSG00000113013.8	0.8545|6.81386	NaN|0.00000	-0.4783|0.00000	NaN|0.00000	2.1751|76.89171	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000180233.9	NaN|0.63216	NaN|0.00000	2.2035|2.39031	NaN|0.00000	-0.2657|0.00000	NaN|0.00000	NaN|0.00000	0.3291|0.57666
ENSG00000229686.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.7222|42.83529	NaN|0.00000
ENSG00000167749.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270589.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258366.3	1.1381|11.74734	NaN|0.63216	NaN|0.00000	NaN|0.00000	1.1853|12.37437	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000125122.10	NaN|1.30545	NaN|0.63216	NaN|0.00000	NaN|0.00000	0.0072|0.04317	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114107.4	1.7565|8.31598	NaN|0.00000	NaN|0.48333	NaN|0.00000	0.2235|0.44255	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000245311.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178105.5	1.2949|8.60933	NaN|0.00000	NaN|0.28238	NaN|0.00000	0.3291|1.70655	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000241818.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114315.3	2.2360|4.44683	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.05852	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115474.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000199994.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.3983|0.00000	NaN|0.00000
ENSG00000236162.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254938.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251301.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.5778|0.00000
ENSG00000166153.12	2.3291|1.68533	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3291|0.85921	NaN|0.00000	1.4666|1.06406	0.2884|0.32887
ENSG00000139719.5	1.7161|3.70047	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2222|0.17528	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132570.10	NaN|0.28238	NaN|0.00000	1.7076|1.49613	NaN|0.00000	0.1632|0.57076	NaN|0.00000	NaN|0.00000	1.5515|3.97033
ENSG00000203327.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14788	-1.4783|0.00000
ENSG00000261384.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235054.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000118454.8	1.6410|7.06795	NaN|0.00000	0.3291|0.15495	NaN|0.00000	-0.6555|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000241878.5	1.2136|1.72640	NaN|0.00000	NaN|0.07721	NaN|0.00000	0.0775|0.05587	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237339.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224023.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.30545
ENSG00000260614.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171804.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160360.7	1.2489|4.75975	NaN|0.63216	-0.4783|0.00000	NaN|0.00000	0.5781|1.77042	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238151.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000150873.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261569.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169756.12	NaN|0.30768	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6596|4.95873	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176909.7	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000	0.6186|0.33573	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261438.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000136110.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000177697.13	1.3797|4.58801	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.4546|2.18229	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000165078.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.0285|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000189045.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0494|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221878.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213265.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226465.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263006.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0246|0.00000	-1.2152|0.00000
ENSG00000260035.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254163.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000101306.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000212464.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.0072|11.99809	NaN|0.00000
ENSG00000123975.4	2.0453|3.14367	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7885|0.89187	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184566.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232677.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.0210|1.21593	NaN|0.30768
ENSG00000255992.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228683.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000220494.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000207383.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115361.3	NaN|0.18177	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7652|0.88988	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258386.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197181.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267112.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000086205.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196981.2	2.9140|7.32390	NaN|1.38364	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184226.10	1.3759|16.03311	0.9140|1.43555	2.1176|5.24689	NaN|0.00000	0.0952|0.69261	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254838.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.5921|4.64699	0.7441|0.88874
ENSG00000226169.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253346.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236943.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000127314.13	0.8316|0.76236	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1758|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236854.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152380.5	NaN|0.28238	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.9706|1.96766	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273295.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204897.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161860.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000241104.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164744.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270164.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250828.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000260593.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000142748.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196924.10	0.7276|4.14032	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5921|0.78418	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000128463.8	1.6510|1.24163	NaN|0.00000	NaN|1.14788	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000167635.7	1.3630|6.51177	1.7304|14.27273	1.8453|13.67737	NaN|0.00000	0.0336|0.04251	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243501.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0396|0.02598
ENSG00000256568.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000181191.11	0.9457|2.19607	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259489.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000104299.10	1.1067|0.80947	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8641|2.83428	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267610.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000206786.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000
ENSG00000167751.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178602.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000145332.9	1.3291|2.23772	NaN|0.00000	1.4165|1.53587	NaN|0.00000	0.6145|1.85727	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000247775.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258784.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251257.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000214556.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000099326.4	1.9140|3.74657	1.6510|1.24163	NaN|0.48333	NaN|0.00000	1.1704|2.78553	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000140548.5	1.8145|1.72120	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3291|0.60912	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236226.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232499.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.30545	NaN|0.00000
ENSG00000249909.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224031.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000075223.9	NaN|0.63216	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.9340|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221491.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2392|0.00000	NaN|0.00000
ENSG00000121335.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.3714|0.00000
ENSG00000013619.9	2.0295|3.49883	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2559|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000247570.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256463.4	1.8871|6.29680	NaN|0.00000	NaN|0.48333	NaN|0.00000	1.0353|1.75454	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198384.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000151229.8	0.9812|0.63554	NaN|0.00000	NaN|0.16733	NaN|0.00000	1.4117|38.62126	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000089820.11	NaN|1.38364	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3291|0.16849	NaN|0.00000	0.0453|0.01031	1.2088|3.09585
ENSG00000257279.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235760.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267698.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14788	0.0154|0.00480
ENSG00000231063.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224050.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.28238	NaN|0.00000
ENSG00000253965.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124562.5	-0.1734|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7489|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000174292.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100580.7	1.6092|1.79602	NaN|0.00000	-2.2070|0.00000	NaN|0.00000	0.6228|1.85300	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000011028.9	0.5839|2.22097	NaN|0.05367	0.9665|0.78186	NaN|0.00000	0.2372|0.46595	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000146872.13	0.2201|0.30849	NaN|1.30545	NaN|0.00000	NaN|0.00000	-0.2590|0.00000	NaN|0.00000	1.1067|0.80947	NaN|0.00000
ENSG00000252960.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236816.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112175.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5640|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197934.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-5.2255|0.00000
ENSG00000147874.6	0.8400|2.23919	NaN|0.00000	1.2725|1.90668	NaN|0.00000	-1.1814|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239213.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14788	0.5135|0.55071
ENSG00000146707.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000126217.16	0.6186|0.63823	NaN|0.00000	0.8145|0.62075	NaN|0.00000	1.0978|5.09287	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215811.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258904.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000095970.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000149743.9	0.9140|0.62803	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.63216	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204859.7	0.8855|1.17027	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0072|0.06730	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000153157.8	1.9606|22.34537	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3146|52.55895	NaN|0.00000	NaN|0.00000	NaN|1.30545
ENSG00000125485.13	1.0881|2.57068	NaN|0.00000	0.6510|0.32772	NaN|0.00000	0.1701|0.37375	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000007312.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000125998.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198833.6	0.0881|0.01999	NaN|0.00000	-0.7864|0.00000	NaN|0.00000	-1.1855|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226981.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236496.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267141.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256972.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178917.10	1.6372|5.18963	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1184|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204688.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253669.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000
ENSG00000260042.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100890.11	1.6145|3.89842	NaN|0.28238	NaN|0.00000	NaN|0.00000	-0.1050|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000269113.3	NaN|0.47388	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0690|0.15991	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000138399.13	2.9515|21.54144	2.0453|3.14367	NaN|0.00000	NaN|0.00000	0.2609|0.45352	NaN|0.00000	NaN|0.00000	NaN|0.00000
